unit_id,name,faction,points,quality,defense,models,matches,wins,losses,draws,win_rate,game_win_rate
12945,"Elemental Strikers","MERGED ALL TXT",255,3,3,3,36502,26276,10226,0,71.9851,73.0819
12944,"Elemental Strikers","MERGED ALL TXT",240,3,3,3,36502,24287,12212,3,66.5361,69.3972
12943,"Elemental Strikers","MERGED ALL TXT",235,3,3,3,36502,22881,13616,5,62.6842,67.3345
12942,"Elemental Strikers","MERGED ALL TXT",250,3,3,3,36502,26015,10479,8,71.2701,72.6686
12941,"Elemental Strikers","MERGED ALL TXT",295,3,3,3,36502,30610,5890,2,83.8584,83.1876
12940,"Elemental Protectors","MERGED ALL TXT",230,3,3,3,36502,14680,21807,15,40.217,39.7612
12939,"Elemental Protectors","MERGED ALL TXT",280,3,3,3,36502,12557,23931,14,34.4009,40.406
12938,"Elemental Avatar","MERGED ALL TXT",915,2,2,1,36502,36057,445,0,98.7809,98.543
12937,"Elemental Avatar","MERGED ALL TXT",870,2,2,1,36502,36079,423,0,98.8412,98.5531
12936,"Combat Walker","MERGED ALL TXT",210,3,2,1,36502,23229,13213,60,63.6376,66.9832
12935,"Combat Walker","MERGED ALL TXT",210,3,2,1,36502,14751,21751,0,40.4115,41.0665
12934,"Combat Walker","MERGED ALL TXT",250,3,2,1,36502,24899,11572,31,68.2127,69.59
12933,"Combat Walker","MERGED ALL TXT",260,3,2,1,36502,13481,22976,45,36.9322,30.0393
12932,"Combat Walker","MERGED ALL TXT",245,3,2,1,36502,25502,10965,35,69.8647,70.3862
12931,"Anti-Gravity Tank","MERGED ALL TXT",790,3,2,1,36502,34413,2082,7,94.277,92.2543
12930,"Anti-Gravity Tank","MERGED ALL TXT",610,3,2,1,36502,35608,891,3,97.5508,96.106
12929,"Anti-Gravity Tank","MERGED ALL TXT",465,3,2,1,36502,27333,9168,1,74.8808,78.0578
12928,"Anti-Gravity Tank","MERGED ALL TXT",590,3,2,1,36502,27408,9093,1,75.0863,78.3194
12927,"Anti-Gravity Tank","MERGED ALL TXT",500,3,2,1,36502,27391,9110,1,75.0397,78.3383
12926,"Anti-Gravity Tank","MERGED ALL TXT",515,3,2,1,36502,27368,9133,1,74.9767,78.2371
12925,"Anti-Gravity Tank","MERGED ALL TXT",525,3,2,1,36502,27390,9108,4,75.037,78.5255
12924,"Anti-Gravity Tank","MERGED ALL TXT",645,3,2,1,36502,35707,795,0,97.822,96.6864
12923,"Anti-Gravity Tank","MERGED ALL TXT",570,3,2,1,36502,33747,2749,6,92.4525,92.8648
12922,"Anti-Gravity Tank","MERGED ALL TXT",860,3,2,1,36502,35247,1254,1,96.5618,92.632
12921,"Anti-Gravity Tank","MERGED ALL TXT",555,3,2,1,36502,33229,3267,6,91.0334,92.8094
12920,"Anti-Gravity Tank","MERGED ALL TXT",815,3,2,1,36502,27337,9164,1,74.8918,78.2619
12919,"Anti-Gravity Tank","MERGED ALL TXT",485,3,2,1,36502,31400,5087,15,86.0227,86.228
12918,"Anti-Gravity Tank","MERGED ALL TXT",595,3,2,1,36502,27364,9138,0,74.9658,78.2613
12917,"Anti-Gravity Tank","MERGED ALL TXT",810,3,2,1,36502,34554,1946,2,94.6633,92.4397
12916,"Anti-Gravity Tank","MERGED ALL TXT",640,3,2,1,36502,35781,721,0,98.0248,96.9421
12915,"Anti-Gravity Tank","MERGED ALL TXT",865,3,2,1,36502,35227,1273,2,96.507,92.0248
12914,"Anti-Gravity Tank","MERGED ALL TXT",850,3,2,1,36502,35172,1330,0,96.3564,92.1314
12913,"Anti-Gravity Tank","MERGED ALL TXT",525,3,2,1,36502,32393,4095,14,88.7431,88.5887
12912,"Anti-Gravity Tank","MERGED ALL TXT",535,3,2,1,36502,32905,3590,7,90.1457,91.5652
12911,"Anti-Gravity Tank","MERGED ALL TXT",795,3,2,1,36502,27495,9006,1,75.3246,78.603
12910,"Anti-Gravity Tank","MERGED ALL TXT",570,3,2,1,36502,34597,1905,0,94.7811,95.1865
12909,"Anti-Gravity Tank","MERGED ALL TXT",825,3,2,1,36502,34687,1812,3,95.0277,92.3953
12908,"Anti-Gravity Tank","MERGED ALL TXT",565,3,2,1,36502,33427,3075,0,91.5758,94.7574
12907,"Anti-Gravity Tank","MERGED ALL TXT",805,3,2,1,36502,27308,9194,0,74.8123,78.2605
12906,"Anti-Gravity Tank","MERGED ALL TXT",515,3,2,1,36502,32562,3935,5,89.2061,91.6795
12905,"Anti-Gravity Tank","MERGED ALL TXT",585,3,2,1,36502,27512,8989,1,75.3712,78.6454
12904,"Anti-Gravity Tank","MERGED ALL TXT",620,3,2,1,36502,35633,869,0,97.6193,96.6626
12903,"Anti-Gravity Tank","MERGED ALL TXT",845,3,2,1,36502,35198,1302,2,96.4276,92.3029
12902,"Anti-Gravity Tank","MERGED ALL TXT",520,3,2,1,36502,32827,3660,15,89.9321,89.3141
12901,"Anti-Gravity Tank","MERGED ALL TXT",535,3,2,1,36502,27454,9046,2,75.2123,78.4761
12900,"Anti-Gravity Tank","MERGED ALL TXT",830,3,2,1,36502,35127,1369,6,96.2331,92.1578
12899,"Anti-Gravity Tank","MERGED ALL TXT",805,3,2,1,36502,34535,1962,5,94.6113,92.5429
12898,"Anti-Gravity Tank","MERGED ALL TXT",605,3,2,1,36502,34906,1596,0,95.6276,96.7461
12897,"Anti-Gravity Tank","MERGED ALL TXT",815,3,2,1,36502,34567,1927,8,94.6989,91.5418
12896,"Anti-Gravity Tank","MERGED ALL TXT",575,3,2,1,36502,33560,2940,2,91.9402,92.7118
12895,"Anti-Gravity Tank","MERGED ALL TXT",590,3,2,1,36502,34930,1571,1,95.6934,95.3346
12894,"Anti-Gravity Tank","MERGED ALL TXT",535,3,2,1,36502,33345,3152,5,91.3512,91.185
12893,"Anti-Gravity Tank","MERGED ALL TXT",570,3,2,1,36502,27488,9014,0,75.3055,78.6453
12892,"Anti-Gravity Tank","MERGED ALL TXT",505,3,2,1,36502,27395,9106,1,75.0507,78.4329
12891,"Anti-Gravity Tank","MERGED ALL TXT",840,3,2,1,36502,35169,1332,1,96.3481,92.6429
12890,"Anti-Gravity Tank","MERGED ALL TXT",585,3,2,1,36502,34511,1990,1,94.5455,96.6598
12889,"Anti-Gravity Tank","MERGED ALL TXT",790,3,2,1,36502,27447,9055,0,75.1931,78.3385
12888,"Anti-Gravity Tank","MERGED ALL TXT",625,3,2,1,36502,35630,871,1,97.6111,96.823
12887,"Anti-Gravity Tank","MERGED ALL TXT",775,3,2,1,36502,27319,9183,0,74.8425,78.238
12886,"Anti-Gravity Tank","MERGED ALL TXT",505,3,2,1,36502,31862,4624,16,87.2884,87.8109
12885,"Anti-Gravity Tank","MERGED ALL TXT",560,3,2,1,36502,33598,2893,11,92.0443,91.3483
12884,"Anti-Gravity Tank","MERGED ALL TXT",500,3,2,1,36502,32250,4233,19,88.3513,88.4568
12883,"Anti-Gravity Tank","MERGED ALL TXT",630,3,2,1,36502,35655,846,1,97.6796,96.143
12882,"Anti-Gravity Tank","MERGED ALL TXT",605,3,2,1,36502,27397,9104,1,75.0562,78.4983
12881,"Anti-Gravity Tank","MERGED ALL TXT",535,3,2,1,36502,28828,7672,2,78.9765,91.2254
12880,"Anti-Gravity Tank","MERGED ALL TXT",795,3,2,1,36502,34420,2071,11,94.2962,91.6323
12879,"Anti-Gravity Tank","MERGED ALL TXT",595,3,2,1,36502,34685,1817,0,95.0222,94.8968
12878,"Anti-Gravity Tank","MERGED ALL TXT",465,3,2,1,36502,27349,9151,2,74.9247,78.1542
12877,"Anti-Gravity Tank","MERGED ALL TXT",555,3,2,1,36502,27283,9218,1,74.7438,78.1401
12876,"Anti-Gravity Tank","MERGED ALL TXT",755,3,2,1,36502,27394,9107,1,75.0479,78.3692
12875,"Anti-Gravity Tank","MERGED ALL TXT",575,3,2,1,36502,27346,9155,1,74.9164,78.3203
12874,"Anti-Gravity Tank","MERGED ALL TXT",555,3,2,1,36502,31167,5330,5,85.3844,92.8575
12873,"Anti-Gravity Tank","MERGED ALL TXT",825,3,2,1,36502,27420,9081,1,75.1192,78.2659
12872,"Anti-Gravity Tank","MERGED ALL TXT",575,3,2,1,36502,34457,2044,1,94.3976,95.0347
12871,"Anti-Gravity Tank","MERGED ALL TXT",545,3,2,1,36502,32915,3571,16,90.1731,90.0504
12870,"Anti-Gravity Tank","MERGED ALL TXT",755,3,2,1,36502,32664,3791,47,89.4855,90.7354
12869,"Anti-Gravity Tank","MERGED ALL TXT",810,3,2,1,36502,27445,9055,2,75.1877,78.3755
12868,"Anti-Gravity Tank","MERGED ALL TXT",465,3,2,1,36502,30596,5883,23,83.8201,85.1577
12867,"Anti-Gravity Tank","MERGED ALL TXT",550,3,2,1,36502,33444,3051,7,91.6224,93.0054
12866,"Anti-Gravity Tank","MERGED ALL TXT",775,3,2,1,36502,33070,3404,28,90.5978,90.6977
12865,"Anti-Gravity Tank","MERGED ALL TXT",520,3,2,1,36502,27413,9089,0,75.1,78.4325
12864,"Anti-Gravity Tank","MERGED ALL TXT",535,3,2,1,36502,27353,9147,2,74.9356,78.4052
12863,"Anti-Gravity Tank","MERGED ALL TXT",485,3,2,1,36502,27444,9057,1,75.1849,78.3917
12862,"Anti-Gravity Tank","MERGED ALL TXT",540,3,2,1,36502,33160,3335,7,90.8443,90.5943
12861,"Anti-Gravity APC","MERGED ALL TXT",175,3,2,1,36502,11848,24615,39,32.4585,36.0409
12860,"Anti-Gravity APC","MERGED ALL TXT",185,3,2,1,36502,7291,29051,160,19.9742,25.0547
12859,"Anti-Gravity APC","MERGED ALL TXT",205,3,2,1,36502,21077,15381,44,57.742,63.1946
12858,"Anti-Gravity APC","MERGED ALL TXT",210,3,2,1,36502,16900,19574,28,46.2988,50.174
12857,"Anti-Gravity APC","MERGED ALL TXT",190,3,2,1,36502,12735,23736,31,34.8885,37.9957
12856,"Anti-Gravity APC","MERGED ALL TXT",205,3,2,1,36502,21541,14908,53,59.0132,64.4344
12855,"Anti-Gravity APC","MERGED ALL TXT",195,3,2,1,36502,16015,20438,49,43.8743,48.6017
12854,"Anti-Gravity APC","MERGED ALL TXT",185,3,2,1,36502,18872,17554,76,51.7013,59.6394
12853,"Anti-Gravity APC","MERGED ALL TXT",165,3,2,1,36502,2367,34101,34,6.48458,6.30958
12852,"Anti-Gravity APC","MERGED ALL TXT",185,3,2,1,36502,18249,18172,81,49.9945,58.305
12851,"Acolytes","MERGED ALL TXT",160,4,4,3,36502,4744,31726,32,12.9965,12.9105
12850,"Acolytes","MERGED ALL TXT",145,4,4,3,36502,4373,32098,31,11.9802,12.0237
12849,"Acolytes","MERGED ALL TXT",150,4,4,3,36502,4442,32039,21,12.1692,12.1265
12848,"Waskatsin","MERGED ALL TXT",200,4,3,1,36502,15531,20941,30,42.5484,47.7652
12847,"Super Tank","MERGED ALL TXT",370,4,2,1,36502,20561,15855,86,56.3284,78.2406
12846,"Super Tank","MERGED ALL TXT",415,4,2,1,36502,25628,10804,70,70.2099,82.4576
12845,"Super Tank","MERGED ALL TXT",400,4,2,1,36502,23805,12621,76,65.2156,79.3824
12844,"Super Tank","MERGED ALL TXT",405,4,2,1,36502,25563,10865,74,70.0318,83.5023
12843,"Super Tank","MERGED ALL TXT",390,4,2,1,36502,27092,9354,56,74.2206,84.3893
12842,"Super Tank","MERGED ALL TXT",380,4,2,1,36502,24259,12166,77,66.4594,82.881
12841,"Super Tank","MERGED ALL TXT",385,4,2,1,36502,22429,13986,87,61.4459,78.9363
12840,"Super Tank","MERGED ALL TXT",420,4,2,1,36502,29505,6970,27,80.8312,85.3609
12839,"Super Tank","MERGED ALL TXT",375,4,2,1,36502,22361,14066,75,61.2597,80.4658
12838,"Super Tank","MERGED ALL TXT",410,4,2,1,36502,27209,9240,53,74.5411,84.288
12837,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,17112,19378,12,46.8796,45.731
12836,"Storm Mob","MERGED ALL TXT",125,5,6,10,36502,16910,19581,11,46.3262,44.3589
12835,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,18681,17818,3,51.178,48.5619
12834,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,18364,18134,4,50.3096,47.8246
12833,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,18504,17991,7,50.6931,48.0628
12832,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,18512,17985,5,50.715,48.3333
12831,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,18397,18100,5,50.4,48.5188
12830,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17129,19357,16,46.9262,45.732
12829,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,16490,19997,15,45.1756,44.3219
12828,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17925,18573,4,49.1069,46.5733
12827,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,18220,18273,9,49.9151,48.1679
12826,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,18448,18048,6,50.5397,48.2233
12825,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17861,18628,13,48.9316,47.1789
12824,"Storm Mob","MERGED ALL TXT",125,5,6,10,36502,17324,19166,12,47.4604,45.0777
12823,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17508,18982,12,47.9645,46.4582
12822,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17272,19220,10,47.318,45.6038
12821,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,18284,18211,7,50.0904,48.4773
12820,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,17862,18629,11,48.9343,46.8285
12819,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17394,19090,18,47.6522,45.9005
12818,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,17846,18644,12,48.8905,47.0533
12817,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17326,19166,10,47.4659,45.8604
12816,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,16794,19700,8,46.0084,44.4733
12815,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17945,18549,8,49.1617,46.6716
12814,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17564,18930,8,48.1179,46.7089
12813,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,16472,20014,16,45.1263,44.348
12812,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,18658,17840,4,51.115,48.5962
12811,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,16897,19594,11,46.2906,44.7484
12810,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,18629,17866,7,51.0356,48.6521
12809,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,17323,19156,23,47.4577,45.5525
12808,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,17753,18738,11,48.6357,47.0681
12807,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17140,19354,8,46.9563,45.3113
12806,"Storm Mob","MERGED ALL TXT",120,5,6,10,36502,16324,20168,10,44.7208,43.2489
12805,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17655,18834,13,48.3672,46.9607
12804,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,17295,19197,10,47.381,45.2888
12803,"Storm Mob","MERGED ALL TXT",125,5,6,10,36502,17448,19044,10,47.8001,45.7342
12802,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,16062,20424,16,44.0031,43.2785
12801,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,16895,19592,15,46.2851,44.6923
12800,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,18550,17948,4,50.8191,48.4595
12799,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,17454,19042,6,47.8166,45.526
12798,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17313,19185,4,47.4303,45.4794
12797,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,16239,20251,12,44.488,43.258
12796,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17734,18761,7,48.5836,47.211
12795,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,18000,18492,10,49.3124,46.9788
12794,"Storm Mob","MERGED ALL TXT",120,5,6,10,36502,15406,21084,12,42.2059,41.4871
12793,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,16149,20340,13,44.2414,43.3509
12792,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17120,19368,14,46.9015,45.839
12791,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,17835,18660,7,48.8603,46.8945
12790,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17044,19449,9,46.6933,45.6462
12789,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17953,18538,11,49.1836,46.7778
12788,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,17936,18561,5,49.137,46.7566
12787,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,17426,19071,5,47.7398,45.8466
12786,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,16824,19666,12,46.0906,44.4824
12785,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17604,18886,12,48.2275,46.4883
12784,"Storm Mob","MERGED ALL TXT",120,5,6,10,36502,15479,21003,20,42.4059,41.8442
12783,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,16521,19963,18,45.2605,44.4054
12782,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,18559,17936,7,50.8438,48.2824
12781,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,18024,18470,8,49.3781,46.7052
12780,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,18672,17822,8,51.1534,48.3046
12779,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17137,19348,17,46.9481,45.7625
12778,"Storm Mob","MERGED ALL TXT",150,5,6,10,36502,18618,17880,4,51.0054,48.6324
12777,"Storm Mob","MERGED ALL TXT",125,5,6,10,36502,16144,20347,11,44.2277,43.0241
12776,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,16676,19817,9,45.6852,44.0962
12775,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,18393,18100,9,50.389,48.0266
12774,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,18423,18074,5,50.4712,48.6695
12773,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,17920,18574,8,49.0932,46.8842
12772,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,18283,18213,6,50.0877,48.1881
12771,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,18411,18086,5,50.4383,48.1557
12770,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,16365,20119,18,44.8332,44.4471
12769,"Storm Mob","MERGED ALL TXT",125,5,6,10,36502,15505,20981,16,42.4771,41.7374
12768,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17926,18569,7,49.1096,47.2534
12767,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17451,19042,9,47.8083,46.0875
12766,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,15378,21106,18,42.1292,42.1331
12765,"Storm Mob","MERGED ALL TXT",125,5,6,10,36502,16239,20250,13,44.488,43.3548
12764,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,17055,19433,14,46.7235,45.5991
12763,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,17723,18766,13,48.5535,47.2476
12762,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,17465,19025,12,47.8467,45.8913
12761,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17072,19424,6,46.77,45.7953
12760,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,18475,18023,4,50.6137,48.1944
12759,"Storm Mob","MERGED ALL TXT",125,5,6,10,36502,16676,19807,19,45.6852,44.0283
12758,"Storm Mob","MERGED ALL TXT",125,5,6,10,36502,16385,20102,15,44.888,44.3739
12757,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17791,18698,13,48.7398,46.7386
12756,"Storm Mob","MERGED ALL TXT",120,5,6,10,36502,15585,20909,8,42.6963,41.6156
12755,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,16903,19586,13,46.3071,44.3751
12754,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,16754,19735,13,45.8989,44.283
12753,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17726,18766,10,48.5617,47.2174
12752,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,18334,18158,10,50.2274,48.3146
12751,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,18266,18221,15,50.0411,48.0321
12750,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,18242,18253,7,49.9753,48.1838
12749,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,17388,19107,7,47.6357,45.7459
12748,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,17218,19270,14,47.17,45.1866
12747,"Storm Mob","MERGED ALL TXT",125,5,6,10,36502,16365,20123,14,44.8332,44.1098
12746,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,16958,19536,8,46.4577,44.6625
12745,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,16557,19930,15,45.3592,43.9789
12744,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17369,19120,13,47.5837,45.7818
12743,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17600,18891,11,48.2165,46.3939
12742,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,18504,17991,7,50.6931,47.9891
12741,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17406,19085,11,47.6851,45.7788
12740,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17948,18550,4,49.1699,46.5904
12739,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17514,18976,12,47.9809,46.7094
12738,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,17508,18984,10,47.9645,46.2862
12737,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,18347,18147,8,50.263,48.4647
12736,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17366,19123,13,47.5755,45.5722
12735,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,16767,19726,9,45.9345,44.1939
12734,"Storm Mob","MERGED ALL TXT",125,5,6,10,36502,15505,20982,15,42.4771,41.7715
12733,"Storm Mob","MERGED ALL TXT",125,5,6,10,36502,15386,21102,14,42.1511,41.8106
12732,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17311,19178,13,47.4248,45.9054
12731,"Storm Mob","MERGED ALL TXT",125,5,6,10,36502,16774,19716,12,45.9536,44.1014
12730,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17772,18714,16,48.6877,46.961
12729,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17783,18711,8,48.7179,46.9317
12728,"Storm Mob","MERGED ALL TXT",125,5,6,10,36502,16709,19779,14,45.7756,44.1255
12727,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,17817,18680,5,48.811,46.6126
12726,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17012,19471,19,46.6057,45.817
12725,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17251,19243,8,47.2604,45.2416
12724,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,17559,18933,10,48.1042,46.5331
12723,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,16712,19784,6,45.7838,44.5536
12722,"Storm Mob","MERGED ALL TXT",125,5,6,10,36502,16211,20282,9,44.4113,43.1164
12721,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,18503,17998,1,50.6904,47.7799
12720,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,17445,19051,6,47.7919,45.6178
12719,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,16770,19720,12,45.9427,44.5116
12718,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17457,19032,13,47.8248,45.7638
12717,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17516,18975,11,47.9864,46.4582
12716,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17907,18589,6,49.0576,47.0589
12715,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,16192,20300,10,44.3592,43.0354
12714,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,17913,18581,8,49.074,46.7292
12713,"Storm Mob","MERGED ALL TXT",125,5,6,10,36502,17135,19356,11,46.9426,45.7436
12712,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17439,19059,4,47.7755,45.9878
12711,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17057,19426,19,46.7289,45.9719
12710,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,18535,17962,5,50.778,48.4882
12709,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17432,19064,6,47.7563,45.8145
12708,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,16223,20259,20,44.4441,43.1942
12707,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,18737,17754,11,51.3314,48.5353
12706,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,17619,18872,11,48.2686,47.0705
12705,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17929,18565,8,49.1179,46.8295
12704,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,15416,21077,9,42.2333,41.6308
12703,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17569,18924,9,48.1316,46.3472
12702,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17730,18757,15,48.5727,47.1915
12701,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17973,18521,8,49.2384,46.8997
12700,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17335,19157,10,47.4905,45.4273
12699,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,18594,17904,4,50.9397,48.1863
12698,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,16786,19709,7,45.9865,44.6894
12697,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,16350,20130,22,44.7921,44.5161
12696,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17451,19043,8,47.8083,46.006
12695,"Storm Mob","MERGED ALL TXT",145,5,6,10,36502,17652,18841,9,48.359,47.075
12694,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,16531,19957,14,45.2879,43.9442
12693,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,17184,19301,17,47.0769,45.5843
12692,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,17954,18540,8,49.1863,46.9905
12691,"Storm Mob","MERGED ALL TXT",120,5,6,10,36502,16577,19912,13,45.4139,44.4298
12690,"Storm Mob","MERGED ALL TXT",120,5,6,10,36502,16721,19772,9,45.8084,43.97
12689,"Storm Mob","MERGED ALL TXT",140,5,6,10,36502,17950,18547,5,49.1754,47.1059
12688,"Storm Mob","MERGED ALL TXT",135,5,6,10,36502,16666,19821,15,45.6578,44.1661
12687,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,16488,20003,11,45.1701,44.4596
12686,"Storm Mob","MERGED ALL TXT",150,5,6,10,36502,18565,17931,6,50.8602,48.5321
12685,"Storm Mob","MERGED ALL TXT",130,5,6,10,36502,16599,19897,6,45.4742,43.8679
12684,"Storm Mob","MERGED ALL TXT",115,5,6,10,36502,15542,20953,7,42.5785,41.8526
